iterations,cost_GD,gradient_GD,iteration_TR_hess,cost_TR_hess,gradient_TR_hess,iteration_TR_hess_approx,cost_TR_hess_approx,gradient_TR_hess_approx
36,1.0412917034803528,1.6796201162426527,,,,,,
37,1.0373740450330602,1.606830785061747,,,,,,
38,1.0337008483671428,1.5553316822109535,,,,,,
39,1.0302588232752328,1.5221559024400402,,,,,,
40,1.0270158018916642,1.506109332230725,,,,,,
41,1.0239786294542945,1.5059458320890264,,,,,,
42,1.0211395602524638,1.5218902405285033,,,,,,
43,1.017465127856321,1.5540498395374494,,,,,,
44,1.014968300130752,1.4627060639236857,,,,,,
45,1.0116739984431697,1.5230722620041859,,,,,,
46,1.0085785684082504,1.4628360936605698,,,,,,
47,1.005656577791681,1.4186395588340903,,,,,,
48,1.0028855061846413,1.3890084645520753,,,,,,
49,1.000255375093738,1.3723992054360898,,,,,,
50,0.9977597168476315,1.3684130665039678,,,,,,
51,0.9953988875155768,1.3764924522074427,,,,,,
52,0.9931794744170741,1.397106536790559,,,,,,
53,0.9902569183625674,1.4305509695203162,,,,,,
54,0.9882675763523397,1.3479707941942038,,,,,,
55,0.9856075248615138,1.4031672845000691,,,,,,
56,0.9830953759908734,1.345016152438581,,,,,,
57,0.9807052832208099,1.3000167550514465,,,,,,
58,0.9784257602374797,1.2668579510916687,,,,,,
59,0.9762418457145264,1.2441610484640582,,,,,,
60,0.9741517991898854,1.2313788179196785,,,,,,
61,0.9721473030614287,1.2278294755508725,,,,,,
62,0.9702338008032843,1.233555911742388,,,,,,
63,0.9684083309223789,1.2484387137886501,,,,,,
64,0.9666835582868648,1.273053307940411,,,,,,
65,0.9643817143450802,1.3078179549750264,,,,,,
66,0.9622148697008442,1.2347739890822498,,,,,,
67,0.9606792054866423,1.1746469514720133,,,,,,
68,0.9586622748782198,1.2309879090665505,,,,,,
69,0.9567302473109528,1.1874403471379325,,,,,,
70,0.9548786588147895,1.1534544598318603,,,,,,
71,0.9530921395057422,1.1278832512047972,,,,,,
72,0.9513719982769206,1.1101602330770637,,,,,,
73,0.94970738691271,1.0996280581209534,,,,,,
74,0.9481036239018773,1.0961259689301914,,,,,,
75,0.9465530231133059,1.0993792837503493,,,,,,
76,0.9450644971829706,1.1095726231275063,,,,,,
77,0.9436332245897863,1.1267686487903714,,,,,,
78,0.9422723222100781,1.151489717288033,,,,,,
79,0.9404531202213962,1.1841439023350258,,,,,,
80,0.9391908621963968,1.1181135736341732,,,,,,
81,0.9374911555704168,1.1631643828786546,,,,,,
82,0.9358705101846231,1.1117150190145961,,,,,,
83,0.9347307918282012,1.0690397498919524,,,,,,
84,0.9331995761664469,1.130704829842096,,,,,,
85,0.931719934853526,1.0997895834319744,,,,,,
86,0.9302941835783712,1.0759049658371054,,,,,,
87,0.9289100784431675,1.0583752140699416,,,,,,
88,0.9275727076227721,1.0468952613752074,,,,,,
89,0.9262724021981832,1.0410861347982547,,,,,,
90,0.9250164467646103,1.0408996783662838,,,,,,
91,0.9237970934461841,1.0462031328998893,,,,,,
92,0.9226238463476251,1.0571796656479395,,,,,,
93,0.9214907458504433,1.0739240480150753,,,,,,
94,0.9199830707160849,1.0968550107096968,,,,,,
95,0.9189146456798523,1.027199102544134,,,,,,
96,0.9175034063388926,1.0594528820518565,,,,,,
97,0.916498512235952,1.0028745191831734,,,,,,
98,0.9151640876344567,1.0444419538210412,,,,,,
99,0.9142275972533779,0.9988182474172151,,,,,,
100,0.9129584794654196,1.0504416136092252,,,,,,
101,0.9117295779248636,1.0145409931652165,,,,,,
102,0.9105430439376984,0.9848621020717333,,,,,,
103,0.9093871647217145,0.9607275173018344,,,,,,
104,0.9082659834443264,0.9417187549512009,,,,,,
105,0.9071699837253855,0.927395148344722,,,,,,
106,0.9061044997662099,0.9175360635164455,,,,,,
107,0.9050614833142064,0.9118865901581633,,,,,,
108,0.9040473422771815,0.9103897402117349,,,,,,
109,0.9030551053600002,0.9129476024644874,,,,,,
110,0.9020922976572033,0.9196512992770149,,,,,,
111,0.9011528741689758,0.9305482052345001,,,,,,
112,0.9002457499888388,0.9458777027475569,,,,,,
113,0.8993658776393847,0.9658355465944207,,,,,,
114,0.8981935539375595,0.9908250370739216,,,,,,
115,0.8973553264302824,0.931730604881459,,,,,,
116,0.8962451124271565,0.9638412216086035,,,,,,
117,0.8954493677184504,0.9146813685482633,,,,,,
118,0.8943895960462239,0.9541199344541391,,,,,,
119,0.8936405891613871,0.9134255823802838,,,,,,
120,0.8926241191125834,0.9608985648510282,,,,,,
121,0.8916357399965165,0.9277872919006708,,,,,,
122,0.8906781964561011,0.8998107953447887,,,,,,
123,0.8899984724494009,0.8764282270548989,,,,,,
124,0.8890756768607097,0.9366174818478177,,,,,,
125,0.8881727104061798,0.9197649591510545,,,,,,
126,0.8872945771179012,0.9069861629008258,,,,,,
127,0.8864334801721124,0.8980247142397251,,,,,,
128,0.8855951519612969,0.8927708012234037,,,,,,
129,0.8847727188671366,0.8910926971212543,,,,,,
130,0.8839726246525482,0.8929960181828605,,,,,,
131,0.8831887198313245,0.8984608167775451,,,,,,
132,0.8824282845414986,0.9076035224077128,,,,,,
133,0.8816858341502208,0.9205132757624904,,,,,,
134,0.8806887386616324,0.9374227793612281,,,,,,
135,0.8799748736837077,0.8739912934697927,,,,,,
136,0.8792878198524255,0.8966245506798682,,,,,,
137,0.8783480488433414,0.9236332575464404,,,,,,
138,0.8776896202852346,0.871597365847898,,,,,,
139,0.8767921484866507,0.9044755835118807,,,,,,
140,0.8761641388658886,0.8603860864432423,,,,,,
141,0.8753014444292613,0.8994695622087827,,,,,,
142,0.8744689230785045,0.8622698284565575,,,,,,
143,0.8738740613005214,0.830019420782125,,,,,,
144,0.8730682494671222,0.876972621487301,,,,,,
145,0.8722803882272951,0.8504477043540373,,,,,,
146,0.8715136276007017,0.8279463417878735,,,,,,
147,0.8707606866141516,0.809095000018751,,,,,,
148,0.8702244474068253,0.7936297083663584,,,,,,
149,0.8694939907882355,0.8530461689310537,,,,,,
150,0.8687812315700445,0.8427739403868544,,,,,,
151,0.8680799432410357,0.8356496179657948,,,,,,
152,0.8673950654890245,0.8315943687699056,,,,,,
153,0.8667209939755512,0.8305208025403933,,,,,,
154,0.8660631159128138,0.8324355459388468,,,,,,
155,0.8654163196993143,0.8373339011431455,,,,,,
156,0.864786539843216,0.8453057276929811,,,,,,
157,0.86416911151577,0.8564281248741825,,,,,,
158,0.8633414202787365,0.8708786910026026,,,,,,
159,0.8627434533407508,0.8104770480695758,,,,,,
160,0.8621645713714693,0.829616362222026,,,,,,
161,0.8613807643637511,0.8523507745672174,,,,,,
162,0.8608206669368109,0.8020546107673938,,,,,,
163,0.8600698674031808,0.8294651855282884,,,,,,
164,0.859529258043945,0.7863127707746385,,,,,,
165,0.8588050498083456,0.8185574592441239,,,,,,
166,0.8582860070167491,0.7815064700946204,,,,,,
167,0.8575840575234894,0.8190118187509039,,,,,,
168,0.8569032094152779,0.7873527467963825,,,,,,
169,0.8564069042532702,0.7597475957983189,,,,,,
170,0.8557435492475549,0.8038628809396274,,,,,,
171,0.8550925505711013,0.7808520871541947,,,,,,
172,0.8544566486280591,0.7611913056367194,,,,,,
173,0.8539955627842537,0.7445865261517232,,,,,,
174,0.8533751755754337,0.7979327050421456,,,,,,
175,0.8527639189472987,0.7856426181854154,,,,,,
176,0.8521654276747582,0.7761555015699095,,,,,,
177,0.8515748202769979,0.7693267782227498,,,,,,
178,0.8509959971429618,0.7650834143995594,,,,,,
179,0.8504245249821782,0.7633507542309665,,,,,,
180,0.8498645841117451,0.764122135484804,,,,,,
181,0.849312093126016,0.7673870771023047,,,,,,
182,0.8487715760119653,0.7732033093287998,,,,,,
183,0.8482392591722437,0.7816234885188982,,,,,,
184,0.8477201257315244,0.7927724363500184,,,,,,
185,0.8472107188772484,0.8067694672999572,,,,,,
186,0.8465203397269392,0.8238141811359369,,,,,,
187,0.8460244082903002,0.7697260974422475,,,,,,
188,0.845544262724848,0.7907836398812349,,,,,,
189,0.8448835167477049,0.8152441318242089,,,,,,
190,0.8444174046957913,0.7694484191091792,,,,,,
191,0.8437807585721091,0.7981137836572822,,,,,,
192,0.8433298185884402,0.7584299270336767,,,,,,
193,0.8427127116385371,0.7915481294242186,,,,,,
194,0.8421148877534547,0.7571603736553041,,,,,,
195,0.8416777998534671,0.7269051106460984,,,,,,
196,0.8410941813203165,0.7653135763731482,,,,,,
197,0.8406781409528417,0.7393604376511176,,,,,,
198,0.8401075015046937,0.7835191129805128,,,,,,
199,0.8395468013343785,0.7616792171155823,,,,,,
200,0.8389983144200117,0.7429180135498278,,,,,,
201,0.8384574249503881,0.7269753911435931,,,,,,
202,0.8379266718340554,0.7136600208822769,,,,,,
203,0.8375425038613784,0.7027877046742494,,,,,,
204,0.8370233350554094,0.7577454696456194,,,,,,
205,0.836510422767893,0.7507786321281313,,,,,,
206,0.8360069545305301,0.7462041730478526,,,,,,
207,0.835509258067485,0.7439489590623836,,,,,,
208,0.8350207361686686,0.7440008128421041,,,,,,
209,0.8345380101490805,0.7463420198558035,,,,,,
210,0.8340647423680344,0.7510158374385968,,,,,,
211,0.8335978089555416,0.7580587999099394,,,,,,
212,0.8331412139617188,0.7675714503602485,,,,,,
213,0.8326920890162938,0.7796470792320521,,,,,,
214,0.8320815406544879,0.7944494333662221,,,,,,
215,0.8316424726761005,0.7404482735152915,,,,,,
216,0.8312155218264071,0.7588439077008758,,,,,,
217,0.8306309148038727,0.7802279512108262,,,,,,
218,0.8302139584879948,0.7342855829166566,,,,,,
219,0.8296503706223671,0.7593125010372015,,,,,,
220,0.8292439672453331,0.7193156939036668,,,,,,
221,0.8286970799333989,0.7481156358441455,,,,,,
222,0.8283025587431725,0.7132077028825904,,,,,,
223,0.8277693382584589,0.7460974457863048,,,,,,
224,0.8273888570736169,0.7156622820301438,,,,,,
225,0.8268672622205006,0.7531507960814423,,,,,,
226,0.8263586378902874,0.7267843474261888,,,,,,
227,0.8259922462455861,0.7036498767820996,,,,,,
228,0.8254929869544675,0.7468578460924141,,,,,,
229,0.8250013614089015,0.7273339283371016,,,,,,
230,0.8245192009579734,0.7105551057074126,,,,,,
231,0.82404288972661,0.6962991073271587,,,,,,
232,0.8237014705438753,0.6844058666115576,,,,,,
233,0.8232337956978484,0.7365985193522335,,,,,,
234,0.8227742187077773,0.7282280674794427,,,,,,
235,0.822319549341397,0.7220962164582857,,,,,,
236,0.8218723327080526,0.7181474504982608,,,,,,
237,0.8214296692456874,0.7163188006491865,,,,,,
238,0.8209942766132476,0.7166045760629408,,,,,,
239,0.820563488790177,0.7189900738320796,,,,,,
240,0.8201402310378039,0.7235181166668039,,,,,,
241,0.8197220439180992,0.7302215966913436,,,,,,
242,0.8193121242908329,0.7391936805577041,,,,,,
243,0.8189082227342133,0.7505172472768469,,,,,,
244,0.8183624261215136,0.764341168758135,,,,,,
245,0.8179661714025238,0.7120357657751296,,,,,,
246,0.8175796088166166,0.7291155937112842,,,,,,
247,0.8170556756417966,0.748919697670263,,,,,,
248,0.8166765967853585,0.7042202179582281,,,,,,
249,0.8163064157291999,0.7272893298947992,,,,,,
250,0.8157996769529264,0.75356066914702,,,,,,
251,0.8154385898739395,0.7148866277004404,,,,,,
252,0.8149456475003153,0.7448365219330223,,,,,,
253,0.8145950619487071,0.7109128401616233,,,,,,
254,0.8141134255880775,0.7448922026507897,,,,,,
255,0.8136421632660056,0.7151792411315979,,,,,,
256,0.8133031347163474,0.6889250909437609,,,,,,
257,0.8128401634206572,0.7276446035217801,,,,,,
258,0.8123871547798174,0.7049280636406184,,,,,,
259,0.8120614894113843,0.6850413168963404,,,,,,
260,0.8116155666881785,0.7295946954068357,,,,,,
261,0.8111756383840318,0.712990869976721,,,,,,
262,0.8107432389049605,0.6988563140880094,,,,,,
263,0.8103155267178294,0.6870088399966691,,,,,,
264,0.8098941975043261,0.6773275610865759,,,,,,
265,0.8094767389915176,0.6696850573924896,,,,,,
266,0.8090649735412383,0.6640096422483847,,,,,,
267,0.8086566352146279,0.6602208914925347,,,,,,
268,0.8082536654419471,0.6582909780340476,,,,,,
269,0.8078539906111059,0.6581818263190229,,,,,,
270,0.8074596846278639,0.6599069353663852,,,,,,
271,0.8070688349323395,0.663468614773881,,,,,,
272,0.8066836806923207,0.6689217122852089,,,,,,
273,0.8063024598620985,0.6763094564748261,,,,,,
274,0.8059276311655729,0.6857306073304096,,,,,,
275,0.80555759513165,0.6972723844183868,,,,,,
276,0.805195112041877,0.71108278188072,,,,,,
277,0.8048387860059956,0.7272988961912361,,,,,,
278,0.8043537035019492,0.7461268958374111,,,,,,
279,0.8040035787752449,0.700366811306547,,,,,,
280,0.8036633447313619,0.722285545334835,,,,,,
281,0.8031920838689771,0.7472003322083295,,,,,,
282,0.8028591620601074,0.7074946450930516,,,,,,
283,0.8024008394006447,0.7358225675041131,,,,,,
284,0.8020763223558474,0.7008749562997669,,,,,,
285,0.8016284285037301,0.7328974706676156,,,,,,
286,0.8011924264331626,0.7021282380613412,,,,,,
287,0.8008743960753297,0.6748369691950432,,,,,,
288,0.8004457479639256,0.7110943027864963,,,,,,
289,0.8000243570677135,0.6872403308279796,,,,,,
290,0.7997181260510171,0.666235882308255,,,,,,
291,0.7993026201958267,0.7075845205989513,,,,,,
292,0.7988945259002119,0.6896683065208384,,,,,,
293,0.7984912913652441,0.6741656370093665,,,,,,
294,0.7982005987580926,0.6609146345014788,,,,,,
295,0.797802935575636,0.7093967725211704,,,,,,
296,0.797411292149192,0.6991961983925737,,,,,,
297,0.7970234941883748,0.6910697254818449,,,,,,
298,0.7966410265713125,0.684946875825501,,,,,,
299,0.7962619483801141,0.6807414865586813,,,,,,
300,0.7958878646205277,0.6784259027106325,,,,,,
301,0.7955170187871581,0.6779554599723981,,,,,,
302,0.7951511432081765,0.6793427277798153,,,,,,
303,0.7947886381584685,0.6825824547468524,,,,,,
304,0.794431388657618,0.6877272685495517,,,,,,
305,0.7940779434403097,0.6948116074635712,,,,,,
306,0.7937303852037295,0.7039303812872896,,,,,,
307,0.7933874236434275,0.7151603817590735,,,,,,
308,0.7930514087807237,0.7286435970209981,,,,,,
309,0.7925908187437273,0.7445051942967934,,,,,,
310,0.7922599385229794,0.695746148165962,,,,,,
311,0.7919352809903945,0.7145217859586851,,,,,,
312,0.7914915000019737,0.735989954260466,,,,,,
313,0.7911724319207598,0.6937496031983246,,,,,,
314,0.7907419340797628,0.7182620853983586,,,,,,
315,0.7904289970814362,0.6810637256227337,,,,,,
316,0.7900089802039894,0.7087662937956501,,,,,,
317,0.7897031853258956,0.6759105676383318,,,,,,
318,0.7892916383806277,0.7070907812062365,,,,,,
319,0.7889945117547407,0.6780614278243082,,,,,,
320,0.7885900410400898,0.7131545904875678,,,,,,
321,0.7881929386902611,0.6875984698779753,,,,,,
322,0.7879051747183367,0.6649861483252487,,,,,,
323,0.7875134654282239,0.7047168077738003,,,,,,
324,0.78712881378591,0.6851418693230575,,,,,,
325,0.7868530407877128,0.668026535778154,,,,,,
326,0.7864733201513381,0.7136070681278028,,,,,,
327,0.7860981678924617,0.6994333488392723,,,,,,
328,0.7857285098872664,0.6874649836581632,,,,,,
329,0.785362514214338,0.6775510419094881,,,,,,
330,0.7850012379401238,0.6696043544288427,,,,,,
331,0.7846430715545583,0.663519570266089,,,,,,
332,0.7842891794245876,0.6592508242383756,,,,,,
333,0.7839381243556753,0.6567327401369293,,,,,,
334,0.7835911728555014,0.6559571226178272,,,,,,
335,0.7832470293128156,0.6568954106582063,,,,,,
336,0.7829070725616425,0.6595756755546025,,,,,,
337,0.7825701340188114,0.6640051780749592,,,,,,
338,0.7822377298401444,0.670248949476954,,,,,,
339,0.7819088197085673,0.6783511562633856,,,,,,
340,0.7815850990391118,0.6884166254880603,,,,,,
341,0.781265675220776,0.7005296801637155,,,,,,
342,0.7809524869829495,0.7148401541040055,,,,,,
343,0.7805257007633074,0.731479010548427,,,,,,
344,0.7802169014413844,0.6847378956051913,,,,,,
345,0.7799140214969569,0.7041358046606873,,,,,,
346,0.779501171553893,0.726196081135831,,,,,,
347,0.7792032732491855,0.6854605883704293,,,,,,
348,0.7788018934178237,0.7104584852688443,,,,,,
349,0.7785095715012962,0.6744549664194627,,,,,,
350,0.7781172779993433,0.7025605907129997,,,,,,
351,0.7778315426359393,0.670651329688777,,,,,,
352,0.7774466189912695,0.7021678305111609,,,,,,
353,0.7771689469459042,0.6738827728957061,,,,,,
354,0.7767902039024548,0.7092534540552773,,,,,,
355,0.7764182323915396,0.6842732624557086,,,,,,
356,0.7761490765249689,0.6621358407697049,,,,,,
357,0.775781844133954,0.7020486362094372,,,,,,
358,0.7754209524527518,0.6828193995715546,,,,,,
359,0.7750645690594309,0.6659745058514926,,,,,,
360,0.774806247215261,0.651346877494,,,,,,
361,0.7744540123102289,0.6974274763583732,,,,,,
362,0.7741067115062953,0.6855570743024675,,,,,,
363,0.7737628574097851,0.6756833501220264,,,,,,
364,0.7734232306145551,0.667723612168953,,,,,,
365,0.7730865383110669,0.6615735869410249,,,,,,
366,0.7727536618727444,0.6571895939343354,,,,,,
367,0.7724234604908601,0.6545052397735934,,,,,,
368,0.7720969087649019,0.6535123739033791,,,,,,
369,0.7717729921357727,0.6541794362073495,,,,,,
370,0.7714527843775433,0.6565323821310326,,,,,,
371,0.7711353854660369,0.660573426657346,,,,,,
372,0.7708219870948699,0.6663631251670415,,,,,,
373,0.7705118056903387,0.6739383100935736,,,,,,
374,0.7702061839386749,0.6833965760380278,,,,,,
375,0.769904472182589,0.6948121834279968,,,,,,
376,0.7696082155359772,0.7083243429375071,,,,,,
377,0.7692065291780052,0.7240505939926449,,,,,,
378,0.768914101141704,0.6770740281357427,,,,,,
379,0.7686269423730181,0.6954129147260137,,,,,,
380,0.7682384171009138,0.7162639292898714,,,,,,
381,0.7679554792114328,0.6752532664131742,,,,,,
382,0.7676803045983638,0.6988404643073796,,,,,,
383,0.7672998407652044,0.7253618969059406,,,,,,
384,0.7670301991943669,0.6891722048345681,,,,,,
385,0.7666582209656163,0.7188560932288711,,,,,,
386,0.766395196541019,0.6866704404208803,,,,,,
387,0.7660301335584646,0.7198459909022268,,,,,,
388,0.7656736119083245,0.6912257958939055,,,,,,
389,0.7654157287775871,0.6657127072333722,,,,,,
390,0.7650641481769274,0.7028217000319773,,,,,,
391,0.7647182945964857,0.6802990529474406,,,,,,
392,0.7644693967877296,0.6603650979080105,,,,,,
393,0.7641275710293494,0.7022785225688419,,,,,,
394,0.7637911554400538,0.6850767991592659,,,,,,
395,0.7634587237792348,0.6700874561750898,,,,,,
396,0.7631306394288251,0.6571732954065803,,,,,,
397,0.7628931064900735,0.6461767390626963,,,,,,
398,0.7625689899315067,0.6953818955064384,,,,,,
399,0.7622480996586636,0.6871121265342185,,,,,,
400,0.7619310460777344,0.6806928663341947,,,,,,
401,0.7616168389876582,0.67603721256456,,,,,,
402,0.7613061842766515,0.6731199280818765,,,,,,
403,0.7609982212968489,0.6718894097243139,,,,,,
404,0.7606937478692003,0.6723540339323064,,,,,,
405,0.7603920169543508,0.6744954240093962,,,,,,
406,0.7600939267757587,0.6783550214993924,,,,,,
407,0.7597988405373369,0.6839474322207083,,,,,,
408,0.7595077775435682,0.691348415386739,,,,,,
409,0.7592202210461938,0.700607121555111,,,,,,
410,0.758937346519144,0.7118367714010847,,,,,,
411,0.7586587830583992,0.725124554179569,,,,,,
412,0.7582745522187399,0.7406271965011337,,,,,,
413,0.7579996468488955,0.6914722971982833,,,,,,
414,0.7577306199371813,0.7095575273218421,,,,,,
415,0.7573590472044601,0.7300844746305477,,,,,,
416,0.7570938818316336,0.6871206311659237,,,,,,
417,0.756733446650048,0.7103092889994396,,,,,,
418,0.7564724804395825,0.6722129577106067,,,,,,
419,0.7561208137179002,0.698157634345321,,,,,,
420,0.7558646984398801,0.6642365303889749,,,,,,
421,0.7555200564104637,0.6931468281119755,,,,,,
422,0.7552697742088437,0.6628701370906158,,,,,,
423,0.7549308909100417,0.6950731933027408,,,,,,
424,0.7546878101149317,0.6680508568881985,,,,,,
425,0.7543538062235432,0.7039999861331585,,,,,,
426,0.7540263032405645,0.6799705377054382,,,,,,
427,0.753789850874262,0.6585781634822404,,,,,,
428,0.7534661644797416,0.6989034939576443,,,,,,
429,0.7531470684132621,0.6801736293526788,,,,,,
430,0.7528326054680878,0.6637112262361753,,,,,,
431,0.752605592429537,0.6493216592775806,,,,,,
432,0.7522945443771057,0.6955114770451988,,,,,,
433,0.7519869482635738,0.68366724277007,,,,,,
434,0.7516830992040944,0.6737345305102284,,,,,,
435,0.7513821303899265,0.6655930036025917,,,,,,
436,0.7510844356482,0.6591839014089137,,,,,,
437,0.7507892803168477,0.6544229509611164,,,,,,
438,0.7504971400143159,0.6512842559841193,,,,,,
439,0.7502073877944306,0.6497157923573516,,,,,,
440,0.7499205756424328,0.6497221827424638,,,,,,
441,0.7496361712978995,0.6512816092674797,,,,,,
442,0.7493548074352195,0.6544285028817844,,,,,,
443,0.7490760435307325,0.6591708169537942,,,,,,
444,0.7488006068660152,0.6655736486278573,,,,,,
445,0.7485281560649218,0.6736758584372805,,,,,,
446,0.748259537946238,0.6835756922138333,,,,,,
447,0.7479945300021985,0.6953457109457849,,,,,,
448,0.7477341377712963,0.7091216018497934,,,,,,
449,0.7473776350489423,0.7250152155016578,,,,,,
450,0.7471204023747537,0.6778063939792419,,,,,,
451,0.7468679472721473,0.6961084279087647,,,,,,
452,0.7465228133963231,0.7168084197411632,,,,,,
453,0.7462738295770509,0.6752861063982095,,,,,,
454,0.7459384503436657,0.6985017922967481,,,,,,
455,0.7456932817048578,0.6615490130252826,,,,,,
456,0.7454553298490298,0.687385731110457,,,,,,
457,0.7451251192817115,0.7162582133479628,,,,,,
458,0.7448036604891771,0.6832052547468546,,,,,,
459,0.7445682748505288,0.6536109223826637,,,,,,
460,0.7442519405216643,0.685448378854719,,,,,,
461,0.7440231171021856,0.6589274487777992,,,,,,
462,0.7437111366324223,0.6943574643387478,,,,,,
463,0.7434045654518744,0.6706637398879585,,,,,,
464,0.7431822202451213,0.6495370347404984,,,,,,
465,0.7428790479666718,0.6890807391692823,,,,,,
466,0.7425806021884713,0.6704638519797613,,,,,,
467,0.7422859071252874,0.6540156188581637,,,,,,
468,0.7420718140588688,0.6395888093431128,,,,,,
469,0.7417801172216294,0.6846089860919645,,,,,,
470,0.7414920836365828,0.6725638038184267,,,,,,
471,0.7412069828323997,0.6623355367538271,,,,,,
472,0.7409249864717624,0.6538468453974096,,,,,,
473,0.7406454934005207,0.6469957782960368,,,,,,
474,0.7403687562366507,0.6417374038739414,,,,,,
475,0.7400942759872916,0.6380014479790931,,,,,,
476,0.7398223737784111,0.6357721212584041,,,,,,
477,0.7395526364664372,0.6350078705053186,,,,,,
478,0.7392854501529862,0.6357203342995037,,,,,,
479,0.7390204800269409,0.6378952258147963,,,,,,
480,0.738758181421649,0.6415713051286076,,,,,,
481,0.738498298454251,0.6467614881953436,,,,,,
482,0.738241367857817,0.6535327247765396,,,,,,
483,0.7379872219353363,0.661926453933482,,,,,,
484,0.7377365002707567,0.6720403278493828,,,,,,
485,0.7374891431776969,0.6839471098668082,,,,,,
486,0.73724592669427,0.6977792935478612,,,,,,
487,0.7369146257026141,0.7136464088060758,,,,,,
488,0.7366741898936252,0.6674542164105551,,,,,,
489,0.7364381798700098,0.6855706651910427,,,,,,
490,0.7361169641977531,0.7059928795662652,,,,,,
491,0.7358840256597822,0.66517671558004,,,,,,
492,0.7356569642235118,0.6879542290464644,,,,,,
493,0.735342315607163,0.7134024983686286,,,,,,
494,0.735119239594422,0.6769159964010514,,,,,,
495,0.7348115547967411,0.7050677620999484,,,,,,
496,0.7345931892859212,0.672296856215196,,,,,,
497,0.734291173832387,0.7034099079486144,,,,,,
498,0.7339961656820828,0.6739216220824852,,,,,,
499,0.7337810299715035,0.6474583357714446,,,,,,
500,0.7334899916312395,0.6816739206205081,,,,,,
501,0.7332820074298719,0.6578976972621834,,,,,,
502,0.7329944679512781,0.6959805582212656,,,,,,
503,0.7327115512406215,0.6747446013869615,,,,,,
504,0.7324329465830166,0.655830013501139,,,,,,
505,0.7322308679971189,0.6390251368497131,,,,,,
506,0.7319550016576364,0.6817246205219349,,,,,,
507,0.7316825064066179,0.6671798702687428,,,,,,
508,0.7314133045255559,0.6545221823377045,,,,,,
