iterations,cost_GD,gradient_GD,iteration_TR_hess,cost_TR_hess,gradient_TR_hess,iteration_TR_hess_approx,cost_TR_hess_approx,gradient_TR_hess_approx
43,1.3812411788152765,3.939668659386872,43,1.4830541573766687,6.13308488603304,43,1.4830267934695733,6.135894276427068
44,1.3749296701595726,3.733809798178936,44,1.4770637353617782,3.80057918003941,44,1.4770385600103335,3.80193648689916
45,1.3659979187097442,3.8886680022352595,45,1.4711893327532028,3.755186366790298,45,1.4711654081770054,3.755651195695461
46,1.3597035729736202,3.6714254712528804,46,1.4654669159966365,3.73735050009784,46,1.4654437762908519,3.7374204738974885
47,1.3532668408053945,3.8093374307501797,47,1.4598901333334022,3.7334792332681572,47,1.4598675395985325,3.733351985707727
48,1.344602729876906,3.9253490247193046,48,1.4544700990491537,3.736781845612558,48,1.4544479271851738,3.7365558533368244
49,1.3381723410170259,3.7060623548790326,49,1.449188411463919,3.742837989650927,49,1.4491666002207044,3.742565537142711
50,1.3296617827310864,3.8062418246082244,50,1.4440495810270746,3.749629345891915,50,1.4440280941141985,3.749336968018138
51,1.3232378616196037,3.582279555392375,51,1.4390342417921833,3.7558903910026857,51,1.4390130579891434,3.7555902618470003
52,1.3170898820382393,3.667772144235113,52,1.434146645289776,3.761595000425462,52,1.4341257456968308,3.761292029545822
53,1.3107844738088308,3.769955715166105,53,1.4293693172480035,3.766506601465928,53,1.4293486879508233,3.7662025649909503
54,1.3022874960549642,3.850162883307968,54,1.4247071503321074,3.7710038070272085,54,1.4246867764685818,3.7706992719238905
55,1.2959783073029691,3.600067459370711,55,1.4201444728312227,3.7749378014415016,55,1.4201243428581827,3.77463297480614
56,1.2899123275775792,3.6667141191009534,56,1.4156865648101071,3.7786610660743962,56,1.4156666660911905,3.7783560160195027
57,1.2836924025488066,3.7488250425399383,57,1.4113191700959498,3.781978606048649,57,1.4112994927087512,3.7816733929523925
58,1.2753035887240296,3.809599122145812,58,1.4070477539172637,3.785200675699788,58,1.4070282869786797,3.7848953212910215
59,1.2690888283372708,3.542781387195516,59,1.4028591998510413,3.7881057883279903,59,1.4028399347317821,3.78780033285171
60,1.2630832038393247,3.5919061521153424,60,1.3988490252899637,3.7909905212302992,60,1.3988294883670391,3.7906849503578997
61,1.2569455252967794,3.6548115996215884,61,1.395950943450564,4.3527810599897725,61,1.3959308174823386,4.350969231047578
62,1.2487700466929663,3.698323740586773,62,1.3932055213590446,5.788229099278865,62,1.3931860310588562,5.7869410854156405
63,1.242657019000569,3.424333451300505,63,1.3897969045655354,4.338654689000591,63,1.389778159208301,4.337635540369296
64,1.2367206132543564,3.4584659029936877,64,1.386975080101941,2.6405555637038605,64,1.3869564690590728,2.640298136445078
65,1.2306841848475838,3.5044565309540787,65,1.3813828674652693,2.596949984065571,65,1.3813645276285857,2.5967702684741
66,1.2248252981580967,3.5337471565489795,66,1.370900074028674,2.5816653265386953,66,1.3708809267504198,2.581438268641359
67,1.2188638122715365,3.575168991983279,67,1.370900074028674,3.0573262631290232,67,1.3708809267504198,3.055752537840405
68,1.2130800664890624,3.5996682136876923,68,1.3670526790243476,3.0573832528148697,68,1.3670317227853952,3.0558096022857426
69,1.2071932939500556,3.6364757834797907,69,1.3652168013424866,3.6279770487322227,69,1.365191773587101,3.6265250706815793
70,1.1992765969673496,3.6563295020858377,70,1.3623002219113929,6.1500975405658425,70,1.3622769281723819,6.1467113633814305
71,1.1934499269076866,3.3602281852150973,71,1.3587965040229795,4.587447905251857,71,1.358775592039762,4.584548413849324
72,1.1877692300400142,3.3743206421101006,72,1.3562052350391585,2.5065673515131754,72,1.356184221128953,2.5058111294082024
73,1.182028143909689,3.3984030386968103,73,1.351090670746989,2.4315893199183427,73,1.351069364842051,2.4312872675217108
74,1.1764317734105876,3.409094349411907,74,1.3432218380846672,2.4879446066492137,74,1.3431886767385322,2.487164857307934
75,1.1707789591639322,3.4297377771251085,75,1.3432218380846672,4.429996884324333,75,1.3431886767385322,4.421400728708759
76,1.1652691344079775,3.4373030628620187,76,1.3399061417168767,4.4300135595064765,76,1.3398800954806922,4.421417469001777
77,1.1597077175751729,3.454724075359383,77,1.3374215968582444,2.369681649099668,77,1.3373948135106102,2.3679359086525436
78,1.1542871648915327,3.459463838958122,78,1.332530529239641,2.3226741922950613,78,1.3325015034053327,2.3219475239395435
79,1.1488205465185208,3.473910816002595,79,1.325288686705691,2.3861128211881004,79,1.3252026313726517,2.38319142963877
80,1.1434923275666484,3.476141303256322,80,1.325288686705691,4.51271401752393,80,1.3252026313726517,4.474058843705086
81,1.1381240361496276,3.4878859205914168,81,1.3219525931407035,4.512722123639445,81,1.3218999187851013,4.4740671988639935
82,1.1308869710015963,3.487940797302319,82,1.31959214908985,2.291417561163899,82,1.3195344204108135,2.282533679000007
83,1.125625067500581,3.1845209806594226,83,1.3149905541152243,2.238984225203894,83,1.3149159684766805,2.235193075694777
84,1.120476586928696,3.182988881214282,84,1.3111139514366559,2.3813947706504304,84,1.3097124622564162,2.362406448357213
85,1.1153233358463068,3.1888061441716085,85,1.3111139514366559,7.776190953579327,85,1.3097124622564162,5.4749794344269676
86,1.1102813487210925,3.186160907087202,86,1.3045731191438723,7.776193673844647,86,1.3055205435149144,5.474987956129232
87,1.1052395234441574,3.1906638169476262,87,1.3045731191438723,4.324744278825231,87,1.3033814001924802,2.599683186198151
88,1.1003066878085561,3.1871802132841114,88,1.3026131755220105,4.32475142196769,88,1.2993914173021912,2.2371500170879868
89,1.0953787799354209,3.1906334305306867,89,1.3004153210430045,2.971332522708412,89,1.2993914173021912,2.7384352445175875
90,1.0905575120407693,3.186576283912703,90,1.2981966822182098,2.1925841734027767,90,1.2972785114384209,2.738472450262171
91,1.085745684501968,3.1892380989752986,91,1.293948900859233,2.1438569975357584,91,1.2950982697832805,2.207209482624257
92,1.0810381056637957,3.1848591926678207,92,1.293948900859233,2.405622334353759,92,1.2909720742693434,2.1442544413993607
93,1.0763441665976394,3.1869789061842817,93,1.291876061058293,2.40566395447679,93,1.2909720742693434,2.4857447607954657
94,1.0717520694276759,3.18251588737126,94,1.288091166168915,2.188561516279285,94,1.2889318244119272,2.4857827145446305
95,1.0671774580584141,3.1843322524166906,95,1.288091166168915,2.7716048386390963,95,1.2852423753970905,2.186174683699609
96,1.0627022870437763,3.1800082178880813,96,1.2860376341471282,2.771633683610153,96,1.2852423753970905,2.821203933995206
97,1.0582480697871839,3.1817484820103714,97,1.2839328535395227,2.160030188558772,97,1.2831900348274954,2.821231196780349
98,1.052228925167726,3.1777777379624568,98,1.2800176994071173,2.10169853119152,98,1.2810999217209833,2.1424612277269803
99,1.0478977423312401,2.8949083883833033,99,1.2800176994071173,2.538902302062242,99,1.2772239118790496,2.0886185353313143
100,1.0436515630471326,2.891638040696855,100,1.2780541084356518,2.5389420070504825,100,1.2772239118790496,2.538837880007433
101,1.039441891352221,2.893062739501346,101,1.2760165958932124,2.151894526934367,101,1.2752783755734305,2.538877040949936
102,1.0353154477119024,2.890636175354128,102,1.2723198799811033,2.0850723056802103,102,1.2732603786645655,2.143251393184572
103,1.0312271032780618,2.89276392648134,103,1.2723198799811033,2.6460876936329663,103,1.26962543960323,2.0770295480579977
104,1.0272202450522383,2.891330739648749,104,1.2703887560379512,2.64611783282917,104,1.26962543960323,2.6704169338754844
105,1.0232527689122712,2.894323120377522,105,1.2684010362414242,2.1188502654884878,105,1.267704166199476,2.6704460319723577
106,1.0193650723902399,2.8940261590059366,106,1.264856680867931,2.0590079625695203,106,1.2657330057302303,2.106931670680526
107,1.0155177444326078,2.8980370612425967,107,1.264856680867931,2.6968521382520083,107,1.2622413833201789,2.049993075079725
108,1.011748535664313,2.899011459460316,108,1.2629562356356117,2.6968846536037083,108,1.2622413833201789,2.7142432737578357
109,1.0080204042116545,2.904187452310219,109,1.2610153330220477,2.0871753186107576,109,1.2603497502007446,2.7142748869762676
110,1.0029791361758944,2.9065648945808245,110,1.257626851611025,2.0350419031593443,110,1.2584247726141735,2.075701900990524
111,0.9993605864231286,2.652622813171676,111,1.257626851611025,2.7522395407803257,111,1.255088876245709,2.026691874003146
112,0.9958112847258493,2.6557613656728782,112,1.255746252321112,2.7522651226332195,112,1.255088876245709,2.7710448201825186
113,0.9923083698313804,2.6622993832372788,113,1.2538493457514137,2.0535037180973155,113,1.253213997765053,2.771069656978212
114,0.9888734010474957,2.6670677770005438,114,1.250603453874399,2.0112165585049215,114,1.2513316908309187,2.041371894386274
115,0.9854845592940754,2.6751883769228333,115,1.250603453874399,2.803142433552503,115,1.2481349480970636,2.0028553620537255
116,0.9821624345472587,2.681693623654329,116,1.2493721636568929,2.803156183667027,116,1.2481349480970636,2.8201514147049807
117,0.9788860306645807,2.6915168425365774,117,1.2474655300075155,1.9604985254986407,117,1.2469000859846677,2.8201647887967103
118,0.9756751883916693,2.6998676121724228,118,1.2441249304679614,1.9487159922839306,118,1.2450128839679293,1.955897090613108
119,0.97130005145841,2.7115129433895584,119,1.2441249304679614,2.6319980300484316,119,1.2417456103097595,1.9452628814213304
120,0.9681790116270175,2.4788484077306854,120,1.2423570057316915,2.6320283726094265,120,1.2417456103097595,2.6756982653175303
121,0.9651050053594853,2.4903977093459213,121,1.2405650551738083,2.033035587370074,121,1.2399752438078862,2.6757271266885545
122,0.9620903680757963,2.5011304826752014,122,1.2377109966802617,1.9925016468045496,122,1.2381946219985107,2.0177167617786935
123,0.959121908768696,2.514678437850318,123,1.2377109966802617,3.0117567652914268,123,1.2353807845463844,1.9836189937581727
124,0.9562119373081017,2.5275063354591207,124,1.2364102768139023,3.01176607402489,124,1.2353807845463844,3.022937449270779
125,0.9533472516047916,2.543170419814662,125,1.2346404958595776,1.9848441815231443,125,1.2340776607464303,3.022946552313494
126,0.9494616262872094,2.5582078897070093,126,1.2318609093099058,1.964592224699528,126,1.23232568526108,1.9810172732862639
127,0.9466768950892337,2.3465932631097375,127,1.2318609093099058,3.0165813419054737,127,1.2296155337979513,1.9621417837969455
128,0.9439458059550319,2.3616837746657753,128,1.2305640382931688,3.016590320569277,128,1.2296155337979513,3.054609798028037
129,0.9412593698080421,2.3792928733861403,129,1.2288329426480724,1.9653337719303279,129,1.2283045760312428,3.0546183914098224
130,0.9386259459094111,2.3967082519537617,130,1.2262026412888112,1.9529988297478016,130,1.2265982250219924,1.9736589059745195
131,0.9360361860514792,2.4166976850889723,131,1.2262026412888112,3.089698414771036,131,1.224069159019952,1.957933521482176
132,0.9325195159929482,2.4365654214849384,132,1.2248797801364963,3.089706613600254,132,1.224069159019952,3.155527088798122
133,0.9299988261737674,2.240329458908403,133,1.2232050383828619,1.9771252292110724,133,1.2227192616248521,3.1555347714618662
134,0.9275272392436189,2.2599628452140736,134,1.2208038928778904,1.9600287709025024,134,1.2210752133541212,2.000918507014107
135,0.9250979065854839,2.2819684761539536,135,1.2208038928778904,3.2317985084704386,135,1.2187972685321697,1.971477958845483
136,0.9227173347738066,2.304171143757217,136,1.2194227188973352,3.231805613155903,136,1.2187972685321697,3.3142402065203362
137,0.919485873877641,2.328832137962584,137,1.2178179750402494,2.028195939238051,137,1.217380116629987,3.3142467915550733
138,0.9171651420174364,2.144926317026,138,1.2162052697987669,1.9819569159030623,138,1.2158048466467752,2.066011988253881
139,0.9148848986906035,2.168944625525849,139,1.214595110256569,1.9627292833345873,139,1.2142137618739113,1.99316201528261
140,0.9126502449985564,2.1934128537588853,140,1.2124558071176739,1.9537393172773678,140,1.2126224173851137,1.9676719415739223
141,0.9104552689686304,2.2202243097568677,141,1.2124558071176739,3.3709984531667674,141,1.2110387457573784,1.9564249108718252
142,0.9074715344442894,2.2475471532587608,142,1.2110173655169456,3.3710045270384508,142,1.2094647964343865,1.9513405023552557
143,0.9053298107373664,2.0753692471841805,143,1.209492972559069,2.078214215165016,143,1.2079031898365165,1.9493183930634836
144,0.9032309973387684,2.1020696254021782,144,1.2079521499137869,1.9932193790269404,144,1.2063534794585782,1.9488371189315274
145,0.9011700944250775,2.1310522946400656,145,1.2064116473118642,1.9679082121525944,145,1.204817004505853,1.9491704520720916
146,0.898384141533916,2.160755519571302,146,1.2048792195037994,1.957895855489974,146,1.203292655068713,1.9498777550617272
147,0.8963713665828933,1.9990187265839818,147,1.2033565450796384,1.953914783459393,147,1.2017814290891395,1.9507846229987198
148,0.894399244636318,2.0279953713727767,148,1.2018459146266691,1.9526579301495264,148,1.2002820507761889,1.9517452211058834
149,0.8924633094057226,2.0592368987268443,149,1.2003466485667174,1.9526283609177373,149,1.1987954401047607,1.952743801441227
150,0.889849219476864,2.0913814799603423,150,1.1988599404924472,1.9531832678295995,150,1.1973202943868557,1.953718082836311
151,0.8879566577665158,1.9383257144761261,151,1.1973846094857032,1.9539640437671346,151,1.1958575231921964,1.9546952878561394
152,0.8861028830761005,1.9696581908775455,152,1.1959216176975584,1.9548593833508008,152,1.1944058317623576,1.9556341341118821
153,0.8842837081678916,2.003276231634247,153,1.1944696927487848,1.955764714131745,153,1.1929661326929004,1.956571800072837
154,0.8818190714176988,2.037964039393515,154,1.1930297559382148,1.956689146885026,154,1.1915371467054732,1.9574712925820474
155,0.8800388697108908,1.892019755516908,155,1.1916005318221676,1.9575836392801633,155,1.1901197900089746,1.9583715248074856
156,0.8782959622247012,1.92582775350883,156,1.1901829376366961,1.9584820975879587,156,1.1887128002391263,1.9592360272659712
157,0.8765862683262744,1.9619755636774956,157,1.1887757118284126,1.959346048704377,157,1.1873170954514713,1.9601037314414251
158,0.8742515078259303,1.9993518160528334,158,1.187379772304098,1.9602136430452202,158,1.1859314304976218,1.960938048165093
159,0.8725767200412123,1.8591143530309076,159,1.185993874297845,1.9610480046060004,159,1.184556723383166,1.9617776525861705
160,0.8709381030209593,1.895559424178199,160,1.1846189355091996,1.9618877003696995,160,1.1831917463216113,1.9625858139849324
161,0.8687149819405016,1.9344290277892315,161,1.183253728479465,1.9626959672720046,161,1.1818374155968534,1.9634009354536253
162,0.8671088230990133,1.8009072730256575,162,1.181899169170338,1.9635111929571,162,1.1804925209186374,1.9641862114463584
163,0.8655335113940558,1.8387770002570405,163,1.180554047608836,1.9642965721304895,163,1.1791579754111794,1.9649797870545407
164,0.863993628697069,1.8780856302168965,164,1.1792192765998202,1.9650902453274421,164,1.1778325864084203,1.9657448458900095
165,0.8618703730599574,1.9199336087242105,165,1.1778936637866069,1.9658553999922412,165,1.1765172626352731,1.9665192849207243
166,0.8603594293836738,1.7899115547849493,166,1.1765781175814003,1.9666299294895115,166,1.1752108291625618,1.9672663286025454
167,0.8588785274652362,1.8307406370698067,167,1.1752714633551322,1.9673770624570193,167,1.173914189242279,1.968023629862183
168,0.8568484590325035,1.8731617383733579,168,1.1739746040554717,1.9681344481423428,168,1.172626185773316,1.968754495364525
169,0.8553949403733861,1.7491561051037388,169,1.172686382870928,1.968865397460072,169,1.1713477156016354,1.9694963342197853
170,0.8539748878599981,1.7906390074775922,170,1.1714076963526732,1.969607315680684,170,1.17007763952082,1.9702125688107965
171,0.8520243453971024,1.8347402543342612,171,1.1701374055725513,1.9703236295043014,171,1.1688168471580835,1.9709403623878943
172,0.8506297593930986,1.714989838475921,172,1.168876399873342,1.971051498179294,172,1.1675642172427607,1.9716432805136255
173,0.8492636439977845,1.7581278106890892,173,1.1676235582507302,1.9717544916704652,173,1.1663206314748227,1.9723582373158333
174,0.8473890995164798,1.8030574684552618,174,1.1663797621311582,1.9724695199445972,174,1.1650849865350998,1.9730489642335864
175,0.8460470622164641,1.6878706951099112,175,1.1651439084495774,1.9731603189418172,175,1.1638581555787992,1.9737521224658117
176,0.8447372226980544,1.731915658334557,176,1.1639168700989333,1.9738635455437359,176,1.1626390532296584,1.9744316281825351
177,0.8429269265966145,1.7787119406805427,177,1.162697561944681,1.9745431205310484,177,1.161428543560539,1.975123885742162
178,0.841639501614494,1.6665437520091526,178,1.1614868478089126,1.9752354437892008,178,1.1602255591065664,1.97579301174184
179,0.8398963303728767,1.7124498435173607,179,1.1602836604560465,1.9759046366447321,179,1.1590309543912847,1.9764751499627091
180,0.838631096621568,1.6063900255923942,180,1.1590888541704343,1.9765868382513798,180,1.1578436798084053,1.9771346304851287
181,0.8373923439169735,1.6514702727691901,181,1.157901379562721,1.9772463835435639,181,1.1566645799278377,1.9778073331327164
182,0.8357065312807532,1.6985772515416255,182,1.156722080975207,1.9779191475636002,182,1.1554926229294733,1.9784578122845857
183,0.8344887704424491,1.5954267678915217,183,1.1555499267925025,1.9785696896746285,183,1.154328643081074,1.9791216808935312
184,0.8333014639015184,1.6417842047172162,184,1.1543857510662803,1.979233617895156,184,1.1531716262584588,1.979763726530336
185,0.8316632759884408,1.6910467423326636,185,1.1532285398650497,1.9798757249130146,185,1.1520223961285478,1.9804192928964424
186,0.8304955862565135,1.5895045701257435,186,1.1520791166510382,1.980531349343449,186,1.1508799561566512,1.9810534079763729
187,0.8289108103646254,1.6380344918755767,187,1.1509364850704653,1.9811655244239872,187,1.1497451191547816,1.9817011444076247
188,0.827762545313325,1.5413235114276385,188,1.149801457741871,1.981813317554059,188,1.1486169060567284,1.9823277763484866
189,0.8266396243906212,1.5891857160774001,189,1.148673055768452,1.9824400082831712,189,1.1474961186055603,1.982968104139218
190,0.825098425393789,1.6393262768246653,190,1.1475520807108117,1.9830803915631035,190,1.1463817950694906,1.983587652580739
191,0.8239939420746134,1.544264292227838,191,1.1464375709953607,1.983699997724527,191,1.1452747259445584,1.9842209490612328
192,0.8224989365552705,1.5938158074303315,192,1.1453303169464615,1.9843333486185766,192,1.1441739666877182,1.9848337723460219
193,0.8214126969591458,1.502873094107418,193,1.1442293741683685,1.9849462286790354,193,1.1430802964022821,1.985460376783735
194,0.8203553834418267,1.5518981981854643,194,1.1431355216032346,1.9855728865701254,194,1.141992787577939,1.9860667974009805
195,0.8188926380102984,1.6040537813875413,195,1.1420478318774918,1.9861793631255913,195,1.140922409253225,1.9866893274278592
196,0.8178525136603918,1.5133433792471453,196,1.1409770407739113,1.986801922017224,196,1.14005485079028,2.181353738059292
197,0.8164302776036524,1.565012070082531,197,1.1401079088400388,2.1792912834164357,197,1.1388430068795126,2.859542086079977
198,0.8154071835371491,1.4778622076644143,198,1.1388997286020262,2.8565895317065206,198,1.1379491219286109,2.5620640781650468
199,0.8140227449429003,1.5291084912683435,199,1.1380021097650737,2.5667944739795656,199,1.1372578256806036,2.918391230420224
200,0.8130165065792111,1.4452468984966889,200,1.1373117076639225,2.9148369653017934,200,1.1363895150405259,2.186947383512356
201,0.8120342761098184,1.4961340145003532,201,1.1364443552811265,2.1840842526467363,201,1.1356360862000356,1.3930741637415742
202,0.8106781195179963,1.5496476630989842,202,1.1356907814578316,1.3929682098995497,202,1.1341329285895096,1.3837472013944923
203,0.8097120534047002,1.46596966816038,203,1.1341873567418617,1.3838552715231311,203,1.1311939021043316,1.3821934910275466
204,0.8083892351589855,1.519210227082414,204,1.1312462436405406,1.3821792859727742,204,1.1311939021043316,1.4843150047276745
205,0.8074391884241167,1.4383477937257707,205,1.1312462436405406,1.480894178360516,205,1.129909208847261,1.4843581397007006
206,0.8061476449708667,1.491378374524329,206,1.1299563701050088,1.4809375464123529,206,1.129909208847261,1.6777624060495235
207,0.8052134666167426,1.4131162119280374,207,1.1299563701050088,1.6709842502721688,207,1.129180134321016,1.6777789027109604
208,0.8039513106552105,1.465998753773857,208,1.129228020795925,1.6710008986578588,208,1.1277255180471741,1.371581237481634
209,0.8030328485910263,1.3901365001431805,209,1.1277739479591904,1.3720525387655025,209,1.1252440650067275,1.3997038351860942
210,0.8017983494345536,1.442932606288377,210,1.1253033125688523,1.401013487065225,210,1.1252440650067275,2.148208205549708
211,0.8008954530754984,1.3692836739384515,211,1.1253033125688523,2.163899686355011,211,1.1246721608571744,2.148235974087808
212,0.7996870191414956,1.4220547789420188,212,1.1247375490253861,2.1639271012518697,212,1.1239093411995427,3.2076632922881645
213,0.7987995416563745,1.3504452056901166,213,1.123972156836517,3.217627685774366,213,1.1229708270586842,2.4117019934230743
214,0.7979388625288221,1.4032533696762184,214,1.123030102392816,2.420341341343813,214,1.1222518537638984,1.3799384849907133
215,0.7967437044596682,1.4596462988866907,215,1.1223114051516005,1.3820178209850902,215,1.1208168286144897,1.3430712633702098
216,0.795897999014353,1.3864475644851393,216,1.1208768440954406,1.3435542058630412,216,1.1182861378211002,1.3636617078053914
217,0.794726186885579,1.4429618291505812,217,1.1183573393142403,1.3649985295900398,217,1.1182861378211002,1.9858967529027791
218,0.7938953699321158,1.3715051011117256,218,1.1183573393142403,2.0036958606955086,218,1.1177302887895608,1.98592754346556
219,0.7927456122761243,1.4282063601547474,219,1.1178206838689013,2.003726267187441,219,1.1169758570857804,3.179343453333959
220,0.7919296055833742,1.3583476388724378,220,1.1170589847281172,3.207457354764262,220,1.116057615669324,2.378639072363731
221,0.7908006993537845,1.4153014746148476,221,1.1161307513677858,2.4030605807399583,221,1.1153511327772694,1.3491632660515718
222,0.7899994347375612,1.3469054137716001,222,1.1154252715734632,1.354571599853724,222,1.113942809595905,1.3187648091864776
223,0.788890255905044,1.4041778397451168,223,1.1140189039675645,1.3200003433561214,223,1.1114900900063698,1.3413185900574531
224,0.7881036769745828,1.337117053112615,224,1.1116064100189198,1.3455776008746343,224,1.1114900900063698,2.01326543873914
225,0.7870131720196896,1.3947746720878953,225,1.1116064100189198,2.074451887845978,225,1.1111123952082624,2.0132948050125026
226,0.7862412358321017,1.3289290475903845,226,1.1116064100189198,2.074451887845978,226,1.1103074883608446,3.3774907015144935
227,0.7851684141202905,1.387039201540478,227,1.1111237342180305,2.074456322499296,227,1.1093253888773231,2.545066898016744
228,0.7841234611533037,1.3222946690471835,228,1.1104438015073583,1.541690557224579,228,1.1086409043831353,1.369892109622164
229,0.7833548409257299,1.261889647749455,229,1.1090883933916937,1.3173395760955637,229,1.1072787054936144,1.3047699753364492
230,0.7823258876085725,1.317158651988642,230,1.1072797820602882,1.387905490458897,230,1.1052777262029196,1.3582423151618301
231,0.78157178604368,1.2576520746854647,231,1.1072797820602882,2.783578254649219,231,1.1052777262029196,2.545258290253995
232,0.7805580167160542,1.3135232769058551,232,1.1061929592928026,2.7835822391234624,232,1.1042997792959521,2.545263657397763
233,0.7798184134332528,1.2548200514082777,233,1.1055242591222525,1.4514873665466883,233,1.1036256293095377,1.3536921387398735
234,0.7788190529922958,1.311361371832607,234,1.1041940343857888,1.3031959356091838,234,1.1022869710221315,1.289440800348446
235,0.7780939481555327,1.2533713610647297,235,1.102564749406934,1.3857807441632708,235,1.100433638775111,1.3518111461512319
236,0.7771082564907461,1.3106522110737224,236,1.102564749406934,2.932902791580262,236,1.100433638775111,2.6726159433051904
237,0.7763976721907612,1.2532894860761727,237,1.1014110990402555,2.9329065716163187,237,1.0994028234453033,2.6726200244947163
238,0.7754249399951871,1.3113808632021604,238,1.100752813158487,1.5110446749397723,238,1.0987452481258195,1.3837683289096778
