iterations,cost_GD,gradient_GD,iteration_TR_hess,cost_TR_hess,gradient_TR_hess,iteration_TR_hess_approx,cost_TR_hess_approx,gradient_TR_hess_approx
1,2.2903012529159494,15.88432977826608,1,1.7172768746548144,12.530133477491818,1,1.7229006518442387,12.905941988328122
2,2.0713244448100645,13.939121835600158,2,1.5791877325602233,3.2418765502699736,2,1.585818791509396,3.069303402300138
3,1.9608509392834683,5.767098918493016,3,1.5040206922917994,1.242051404886247,3,1.5152677070553469,1.7582952894110466
4,1.9043302727866978,3.0417105301899485,4,1.4721898561106572,0.7565876973138634,4,1.4850344389120214,2.002212326982479
5,1.8701718367653062,2.498608440416193,5,1.443094415118834,1.346440225237528,5,1.460701811961413,2.546232961091959
6,1.8323161194071962,2.4185665234033613,6,1.4295068987213824,1.0818089708537602,6,1.4408581628676198,2.617854936424035
7,1.8054338576020308,2.0961619799007605,7,1.4253476201476853,0.5606057285915074,7,1.431321851305926,0.31001275668943135
8,1.789616074741455,1.8172046478179962,8,1.4250549777308297,0.5171494996203422,8,1.4280296794077352,0.554899917734175
9,1.7757610828122574,1.7207355747715023,9,1.4249355734733742,0.04664646007539311,9,1.425631443342032,1.547620717860154
10,1.7629508059682246,1.5953936356808007,10,1.424933252370954,0.0038616119600256853,10,1.4249643020881098,0.1095156667940641
11,1.7546572783379137,1.4377041704596263,11,1.424933251771205,0.0010567844425243755,11,1.4249411203984157,0.06482704363103862
12,1.7461765380388181,1.3843922588791664,12,1.4249332517711737,3.7534580926333786e-7,12,1.4249332586689305,0.004155745717653625
13,1.7380299449429528,1.2865688724958568,,,,13,1.4249332518206057,0.0034633783972959327
14,1.731991340500437,1.1486030565987624,,,,14,1.4249332517711732,1.1409339044438946e-5
15,1.7274932073760143,1.0843489056620799,,,,15,1.4249332517711717,5.6823526206884455e-9
16,1.7224905184589412,1.0787961164601403,,,,,,
17,1.718637737256603,1.0275845652553472,,,,,,
18,1.7142431800922187,1.0279236985158513,,,,,,
19,1.7107509085844832,0.9819138727620798,,,,,,
20,1.7067329127812276,0.9821587936744177,,,,,,
21,1.7034409848517134,0.9360498905119764,,,,,,
22,1.7006525252717324,0.9316347767506302,,,,,,
23,1.6974339819342588,0.9674975475623474,,,,,,
24,1.694693794287681,0.9562146321974067,,,,,,
25,1.6914831751626258,0.9846862232225261,,,,,,
26,1.6887195031034876,0.9628204551225137,,,,,,
27,1.6854912541250604,0.9794270574200594,,,,,,
28,1.6826709370725523,0.9441369468832332,,,,,,
29,1.6803135971737067,0.9452603349960546,,,,,,
30,1.6773971194988833,0.9821274137226715,,,,,,
31,1.6749320124002496,0.9662478764516721,,,,,,
32,1.6719154770143057,0.9854480308398671,,,,,,
33,1.6693232256050834,0.9496252028534338,,,,,,
34,1.667036852777914,0.9473782847887774,,,,,,
35,1.6643030733171236,0.9779245165030682,,,,,,
36,1.661871278569814,0.9528527406857714,,,,,,
37,1.6597977021899906,0.9595843295599933,,,,,,
38,1.657197971432642,0.9983432076027052,,,,,,
39,1.654950740358112,0.9792481848107127,,,,,,
40,1.6522035954359124,0.991413047005519,,,,,,
41,1.6497969800692938,0.9442460892553738,,,,,,
42,1.647623100419476,0.9273025963134476,,,,,,
43,1.645732201121249,0.9381437579154849,,,,,,
44,1.6433817229549663,0.9775472645829248,,,,,,
45,1.641309786505342,0.9581212602664173,,,,,,
46,1.6394698939857957,0.9663839774810619,,,,,,
47,1.637193619009321,1.0029489873300466,,,,,,
48,1.6351507413971773,0.9771987469973091,,,,,,
49,1.6333629547499586,0.9788576275934213,,,,,,
50,1.6311076671243236,1.0076520800769533,,,,,,
